rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/std,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/clip_range
5.521056652069092,2000.0,27,613,55296,90,-5.6483658134937285,0.27537912130355835,260,0.020654296875,0.513749242015183,0.9921636581420898,-0.00413189951214008,0.278351366519928,0.0001,0.005132855,0.2
5.526932716369629,2000.0,28,615,57344,93,-5.643468987941742,0.2902931869029999,270,0.065380859375,0.5019554100930691,0.991905689239502,-0.006478508713189513,0.11111599206924438,0.0001,0.0067800474,0.2
5.224471569061279,2000.0,29,611,59392,97,-5.645588517189026,0.26510387659072876,280,0.046484375,0.43710182812064885,0.9930651783943176,-0.005925773506169208,0.4530982971191406,0.0001,0.006768451,0.2
5.537644863128662,2000.0,30,612,61440,100,-5.649971407651901,0.07417834550142288,290,0.057275390625,0.43429656848311426,0.993992805480957,-0.005369118068483658,0.5216242671012878,0.0001,0.0062654233,0.2
5.39821195602417,2000.0,31,613,63488,103,-5.648712337017059,0.045436322689056396,300,0.0181640625,0.31215670332312584,0.9925743341445923,-0.003100128661026247,0.5839444994926453,0.0001,0.0031113292,0.2
5.655460357666016,2000.0,32,614,65536,106,-5.643931430578232,0.2961519956588745,310,0.0478515625,0.4662329815328121,0.9914205074310303,-0.004300811821303796,0.4002108573913574,0.0001,0.0050511505,0.2
5.361520290374756,2000.0,33,610,67584,110,-5.641970497369766,0.016705885529518127,320,0.0521484375,0.31429263204336166,0.9918999671936035,-0.006034013905446045,0.4725041389465332,0.0001,0.005869706,0.2
4.917270660400391,2000.0,34,611,69632,113,-5.644707667827606,0.17628291249275208,330,0.049658203125,0.44487101417034863,0.9929402470588684,-0.003954945621080697,0.3593931794166565,0.0001,0.0048991097,0.2
4.6390380859375,2000.0,35,612,71680,117,-5.644568598270416,0.10084979236125946,340,0.133349609375,0.39002046938985585,0.9912495613098145,-0.011522252482245676,0.2940378785133362,0.0001,0.009523729,0.2
4.522048473358154,2000.0,36,608,73728,121,-5.63849087357521,0.1349760740995407,350,0.08349609375,0.41051552891731263,0.9906051754951477,-0.007304029795341194,0.2737448215484619,0.0001,0.008239917,0.2
4.601892471313477,2000.0,37,606,75776,124,-5.63680385351181,0.13438160717487335,360,0.060400390625,0.35575617793947456,0.9902163743972778,-0.005399272125214338,0.3402513861656189,0.0001,0.0050423434,0.2
4.88710355758667,2000.0,38,608,77824,127,-5.634717261791229,0.1730974167585373,370,0.054541015625,0.4056547469459474,0.9893611073493958,-0.007418589093140327,0.044252634048461914,0.0001,0.006230535,0.2
4.94590425491333,2000.0,39,609,79872,131,-5.628894078731537,0.06491358578205109,380,0.061865234375,0.39363231677562,0.9872559309005737,-0.005354283537599258,0.1072390079498291,0.0001,0.0051309904,0.2
5.0066351890563965,2000.0,40,607,81920,134,-5.618806993961334,0.010487746447324753,390,0.02470703125,0.24871566640213133,0.984427809715271,-0.0025040443986654283,0.4128161668777466,0.0001,0.0048880815,0.2
5.087194442749023,2000.0,41,608,83968,138,-5.609607297182083,0.19805561006069183,400,0.01787109375,0.6228821843862533,0.9831877946853638,-0.0022074306471040472,0.1540626883506775,0.0001,0.00419442,0.2
5.395754337310791,2000.0,42,609,86016,141,-5.60979865193367,0.02404586225748062,410,0.02861328125,0.357365807890892,0.9845894575119019,-0.0029946174792712553,0.0877193808555603,0.0001,0.004681209,0.2
4.773334503173828,2000.0,43,610,88064,144,-5.613528102636337,0.12346875667572021,420,0.03740234375,0.4209624020382762,0.984355092048645,-0.004002883561770432,0.19959747791290283,0.0001,0.00520927,0.2
4.989260673522949,2000.0,44,608,90112,148,-5.613755232095718,0.16869643330574036,430,0.0685546875,0.42801050301641225,0.9852125644683838,-0.006839737726841122,0.18767625093460083,0.0001,0.008425183,0.2
5.122451305389404,2000.0,45,609,92160,151,-5.618902856111527,0.028076715767383575,440,0.02314453125,0.3554431736469269,0.9871841669082642,-0.002875404169753892,0.192307710647583,0.0001,0.003645788,0.2
5.043623447418213,2000.0,46,611,94208,154,-5.622815346717834,0.01393873244524002,450,0.04169921875,0.31082047428935766,0.9858351945877075,-0.0037190826231380926,0.272283673286438,0.0001,0.004773737,0.2
5.249701499938965,2000.0,47,612,96256,157,-5.618107557296753,0.21494366228580475,460,0.0509765625,0.3628577280789614,0.9859703183174133,-0.006562888086773455,0.3674262762069702,0.0001,0.005926569,0.2
5.342872619628906,2000.0,48,610,98304,161,-5.619971036911011,0.0986279845237732,470,0.026611328125,0.3526757017709315,0.9865487813949585,-0.003487285933806561,0.023607313632965088,0.0001,0.0046177614,0.2
4.691399574279785,2000.0,49,611,100352,164,-5.621382451057434,0.1355426162481308,480,0.0296875,0.35635273028165104,0.9865110516548157,-0.0030973272339906545,0.2142484188079834,0.0001,0.0037793699,0.2
4.8511738777160645,2000.0,50,612,102400,167,-5.620999121665955,0.11649668216705322,490,0.051904296875,0.4508635725826025,0.9866836071014404,-0.004464499643654562,0.48534804582595825,0.0001,0.00601004,0.2
4.9947662353515625,2000.0,51,613,104448,170,-5.617298376560211,0.055025696754455566,500,0.08740234375,0.33970906008034946,0.9839931130409241,-0.008986868223291821,0.2555925250053406,0.0001,0.008184625,0.2
5.129480361938477,2000.0,52,610,106496,174,-5.607166409492493,0.10218975692987442,510,0.0564453125,0.36949150636792183,0.9823967218399048,-0.004667856352170929,0.37105268239974976,0.0001,0.004344672,0.2
5.303432941436768,2000.0,53,611,108544,177,-5.604954534769059,0.2440340518951416,520,0.05947265625,0.4684713941067457,0.9831390380859375,-0.004640288226073608,0.04574400186538696,0.0001,0.008110047,0.2
5.466343879699707,2000.0,54,612,110592,180,-5.607972174882889,0.039533816277980804,530,0.029541015625,0.35620404221117496,0.9834848046302795,-0.003368693310767412,0.318681001663208,0.0001,0.0052329237,0.2
5.602223873138428,2000.0,55,611,112640,184,-5.607271808385849,0.1179545521736145,540,0.06142578125,0.2785362322814763,0.9826871156692505,-0.006049293714750092,0.42015141248703003,0.0001,0.0071163406,0.2
5.4048752784729,2000.0,56,610,114688,187,-5.6029262900352474,0.08609434217214584,550,0.034130859375,0.27109644617885353,0.9812821745872498,-0.004200077871792019,0.43315380811691284,0.0001,0.005972344,0.2
5.568678855895996,2000.0,57,611,116736,190,-5.598473346233368,0.17966710031032562,560,0.09140625,0.4473304646089673,0.9809183478355408,-0.007154090990661643,0.4560163617134094,0.0001,0.008402066,0.2
5.688408851623535,2000.0,58,612,118784,193,-5.597651010751724,0.049818869680166245,570,0.0703125,0.36511737052351234,0.9804889559745789,-0.0066218599327839914,0.1683717966079712,0.0001,0.0063845627,0.2
5.718642711639404,2000.0,59,611,120832,197,-5.600082617998123,0.15053796768188477,580,0.0259765625,0.3098965572193265,0.9827833771705627,-0.004294848258723505,0.4345315098762512,0.0001,0.004808005,0.2
5.864344596862793,2000.0,60,611,122880,200,-5.607740807533264,0.030811689794063568,590,0.05107421875,0.35448982995003464,0.9835767149925232,-0.00409518648230005,0.2777620553970337,0.0001,0.005098192,0.2
6.001158714294434,2000.0,61,612,124928,203,-5.608262240886688,0.09406439960002899,600,0.029931640625,0.33337443228811026,0.9828022718429565,-0.0019765204575378447,0.20533603429794312,0.0001,0.0040556723,0.2
6.1348795890808105,2000.0,62,613,126976,206,-5.604818350076675,0.037262968719005585,610,0.04921875,0.35662490110844375,0.9824095368385315,-0.0034503677597967908,0.36551588773727417,0.0001,0.0045100613,0.2
6.238142013549805,2000.0,63,612,129024,210,-5.6030867278575895,-0.01829657331109047,620,0.02373046875,0.19052600786089896,0.9816691279411316,-0.0038014630932593717,0.5940479040145874,0.0001,0.005536207,0.2
6.377817153930664,2000.0,64,613,131072,213,-5.60068364739418,-0.0008919872343540192,630,0.033642578125,0.24966899245046079,0.9813137650489807,-0.0038714349313522687,0.615418553352356,0.0001,0.005803859,0.2
5.959357738494873,2000.0,65,613,133120,217,-5.60105066895485,0.12565526366233826,640,0.063525390625,0.241876252181828,0.9823415875434875,-0.0063946132693672554,0.4862666130065918,0.0001,0.007733993,0.2
6.083869934082031,2000.0,66,614,135168,220,-5.607993733882904,-0.013419169932603836,650,0.059375,0.254601099062711,0.984542191028595,-0.006021519747446291,0.5492267608642578,0.0001,0.0075013684,0.2
6.190546989440918,2000.0,67,612,137216,224,-5.612136459350586,-0.025458116084337234,660,0.05791015625,0.20436745490878822,0.9837198853492737,-0.004132739527267404,0.4192313551902771,0.0001,0.005968696,0.2
6.294593811035156,2000.0,68,613,139264,227,-5.607380384206772,0.06302644312381744,670,0.036376953125,0.2487790656276047,0.982637882232666,-0.004586778771772515,0.4795563220977783,0.0001,0.0058089728,0.2
6.382365703582764,2000.0,69,614,141312,230,-5.603417640924453,0.09144686162471771,680,0.02578125,0.2554765305481851,0.9818639755249023,-0.00303161283954978,0.4764310121536255,0.0001,0.005059072,0.2
6.512661933898926,2000.0,70,614,143360,233,-5.600756061077118,0.12941689789295197,690,0.0564453125,0.3547173900529742,0.9815627932548523,-0.005064861197024584,0.29461461305618286,0.0001,0.0067632953,0.2
6.5929059982299805,2000.0,71,613,145408,237,-5.600686949491501,0.0505480095744133,700,0.056005859375,0.2772247820161283,0.9816940426826477,-0.00498458631336689,0.4489286541938782,0.0001,0.0067548784,0.2
6.71406364440918,2000.0,72,613,147456,240,-5.602129554748535,-0.009964179247617722,710,0.047802734375,0.20534272193908693,0.9823739528656006,-0.005325417753192596,0.565780520439148,0.0001,0.0061901244,0.2
6.8214569091796875,2000.0,73,614,149504,243,-5.606379288434982,0.031540244817733765,720,0.029931640625,0.34056379832327366,0.9835742115974426,-0.004352128005120903,0.4999351501464844,0.0001,0.005473652,0.2
6.728912353515625,2000.0,74,614,151552,246,-5.608997958898544,0.13198722898960114,730,0.08759765625,0.2623991976492107,0.9835560917854309,-0.007292063202476129,0.489385187625885,0.0001,0.00909682,0.2
6.825594425201416,2000.0,75,613,153600,250,-5.607853990793228,0.013088919222354889,740,0.0365234375,0.13871808610856534,0.9830083250999451,-0.00402187874133233,0.6967709064483643,0.0001,0.004972308,0.2
6.78128719329834,2000.0,76,614,155648,253,-5.604885888099671,0.14035233855247498,750,0.05810546875,0.2653283095918596,0.9823958873748779,-0.004923478339333087,0.5569231510162354,0.0001,0.005562932,0.2
6.859786033630371,2000.0,77,614,157696,256,-5.601450914144516,-0.022406861186027527,760,0.045361328125,0.15561681292019786,0.9807631373405457,-0.0044393842516001316,0.6124001741409302,0.0001,0.004587051,0.2
6.875132083892822,2000.0,78,613,159744,260,-5.5928743302822115,-0.028856389224529266,770,0.050537109375,0.133641989226453,0.9782905578613281,-0.005707089783390984,0.6363697052001953,0.0001,0.0066819955,0.2
6.738470554351807,2000.0,79,613,161792,263,-5.586516934633255,-0.011417418718338013,780,0.04404296875,0.20459940927103162,0.9780263900756836,-0.0033351622652844524,0.34233975410461426,0.0001,0.005153344,0.2
6.661788463592529,2000.0,80,614,163840,266,-5.585750311613083,0.0075872913002967834,790,0.0265625,0.18450611564330757,0.9776512384414673,-0.0030637302697869018,0.54340660572052,0.0001,0.004426989,0.2
6.699042320251465,2000.0,81,615,165888,269,-5.586507284641266,-0.013900291174650192,800,0.05546875,0.22817145315930248,0.9786968231201172,-0.003780279635975603,0.2285395860671997,0.0001,0.0067706597,0.2
6.4891886711120605,2000.0,82,614,167936,273,-5.590370786190033,-0.016555629670619965,810,0.04287109375,0.18322426374070347,0.9793940186500549,-0.003640511617413722,0.6545408964157104,0.0001,0.0056868214,0.2
6.583773612976074,2000.0,83,614,169984,276,-5.595653569698333,0.06736308336257935,820,0.08544921875,0.18468173439614474,0.9813591241836548,-0.006240880995756015,0.5143635869026184,0.0001,0.006870401,0.2
6.751591205596924,2000.0,84,614,172032,279,-5.604516303539276,-0.00721137598156929,830,0.02607421875,0.09661142686381936,0.9839084148406982,-0.003120393586868886,0.6772217750549316,0.0001,0.0057217963,0.2
6.821897506713867,2000.0,85,615,174080,282,-5.611808925867081,-0.015161238610744476,840,0.074072265625,0.19955688677728176,0.9843496084213257,-0.00530582380888518,0.6825252771377563,0.0001,0.008722512,0.2
6.86387825012207,2000.0,86,613,176128,286,-5.61247171163559,0.02644197642803192,850,0.076171875,0.166879487875849,0.9845377206802368,-0.007003017564420589,0.5511913895606995,0.0001,0.007780711,0.2
6.9340667724609375,2000.0,87,614,178176,290,-5.6140026450157166,0.0035853832960128784,860,0.057958984375,0.16781500480137765,0.985104501247406,-0.006075343149132095,0.6989375352859497,0.0001,0.0061888704,0.2
7.005387306213379,2000.0,88,614,180224,293,-5.616899210214615,-0.010292045772075653,870,0.064892578125,0.2297460307367146,0.9857306480407715,-0.007232088269665838,0.3840497136116028,0.0001,0.0065086917,0.2
7.088596820831299,2000.0,89,614,182272,296,-5.617186516523361,0.010703764855861664,880,0.029150390625,0.1218869848176837,0.9851281046867371,-0.0034985204023541884,0.688966691493988,0.0001,0.004911459,0.2
7.151244640350342,2000.0,90,613,184320,300,-5.614786148071289,-0.017252016812562943,890,0.1126953125,0.19545874716714023,0.9846509099006653,-0.008195103047182784,0.6305025815963745,0.0001,0.00625971,0.2
7.206884860992432,2000.0,91,613,186368,303,-5.61247444152832,-0.017601028084754944,900,0.045166015625,0.17431873911991716,0.9839306473731995,-0.0041027865692740305,0.6053131818771362,0.0001,0.005106631,0.2
7.283175945281982,2000.0,92,614,188416,306,-5.607216185331344,-0.0334509015083313,910,0.045654296875,0.11509494697675109,0.9819564819335938,-0.00447871558717452,0.7495464086532593,0.0001,0.0052665067,0.2
7.351856231689453,2000.0,93,614,190464,310,-5.603281706571579,-0.029778987169265747,920,0.046044921875,0.10155526003800333,0.9825126528739929,-0.004326469206716865,0.7604408264160156,0.0001,0.0046809483,0.2
7.391910552978516,2000.0,94,613,192512,313,-5.603162121772766,0.0001363009214401245,930,0.0740234375,0.0909172423183918,0.9814621806144714,-0.006437902152538299,0.8137233257293701,0.0001,0.0073547233,0.2
7.4456939697265625,2000.0,95,614,194560,316,-5.599301713705063,-0.04221273586153984,940,0.063623046875,0.08683076545130461,0.9808691740036011,-0.005609981104498729,0.741982102394104,0.0001,0.006244547,0.2
7.4005327224731445,2000.0,96,614,196608,319,-5.598814928531647,-0.030800364911556244,950,0.028271484375,0.09833214906975626,0.9813295602798462,-0.0040046477719442915,0.8229441046714783,0.0001,0.0042162295,0.2
7.480311393737793,2000.0,97,614,198656,323,-5.604295545816422,0.04212868958711624,960,0.083203125,0.12164598042145372,0.9832780361175537,-0.006647699326276779,0.7317737340927124,0.0001,0.006422731,0.2
7.36138916015625,2000.0,98,614,200704,326,-5.61153946518898,-0.04278726875782013,970,0.0455078125,0.0848377981223166,0.985121488571167,-0.004731548379641026,0.8532967567443848,0.0001,0.0063288203,0.2
7.0987396240234375,2000.0,99,614,202752,329,-5.616358774900436,0.02671825885772705,980,0.07822265625,0.1481896339915693,0.9851241111755371,-0.0073775490105617795,0.7258502244949341,0.0001,0.007976178,0.2
7.35366678237915,2000.0,100,615,204800,333,-5.618271368741989,-0.00015598535537719727,990,0.08681640625,0.11821407303214074,0.9870115518569946,-0.007185510697308928,0.7289597988128662,0.0001,0.00967503,0.2
7.385507583618164,2000.0,101,613,206848,336,-5.6267650663852695,-0.039943307638168335,1000,0.042236328125,0.042332202079705894,0.9887589812278748,-0.004808538887300528,0.8522797226905823,0.0001,0.005136323,0.2
7.398738861083984,2000.0,102,614,208896,340,-5.628750437498093,-0.038148149847984314,1010,0.0408203125,0.08531089685857296,0.9875329732894897,-0.004359842164558358,0.8428153395652771,0.0001,0.0060150935,0.2
7.393764019012451,2000.0,103,614,210944,343,-5.629670554399491,-0.033950723707675934,1020,0.04736328125,0.08501337403431534,0.9898308515548706,-0.004863369895610958,0.8457382917404175,0.0001,0.0045935307,0.2
7.4353556632995605,2000.0,104,615,212992,346,-5.6340656757354735,-0.0442790612578392,1030,0.02236328125,0.04390174534637481,0.9892148375511169,-0.004248535647639074,0.9069831967353821,0.0001,0.0049835155,0.2
7.435612201690674,2000.0,105,614,215040,350,-5.633277255296707,-0.03232688829302788,1040,0.028857421875,0.05894005913287401,0.9898689985275269,-0.002699133235728368,0.887701153755188,0.0001,0.0052762697,0.2
7.479985237121582,2000.0,106,614,217088,353,-5.635265290737152,-0.033521756529808044,1050,0.049169921875,0.06515702288597822,0.9899431467056274,-0.005745050506084226,0.9329902529716492,0.0001,0.0058146864,0.2
7.486786365509033,2000.0,107,614,219136,356,-5.632157546281815,-0.05357774347066879,1060,0.070458984375,0.0608753985259682,0.9882327318191528,-0.006499210186302662,0.9462083578109741,0.0001,0.0074951034,0.2
7.621358871459961,2000.0,108,615,221184,359,-5.626360964775086,-0.02041773870587349,1070,0.09814453125,0.06676185661926866,0.9872549772262573,-0.008756957150762901,0.8619837164878845,0.0001,0.008882228,0.2
7.897097587585449,2000.0,109,614,223232,363,-5.624214714765548,-0.03703416883945465,1080,0.040966796875,0.0974298829678446,0.9873245358467102,-0.003413004885078408,0.7893884778022766,0.0001,0.0058580227,0.2
7.806064605712891,2000.0,110,614,225280,366,-5.626925092935562,-0.02698129042983055,1090,0.060986328125,0.08065342144109308,0.9887329339981079,-0.005473963959957473,0.8602292537689209,0.0001,0.004949102,0.2
7.835162162780762,2000.0,111,615,227328,369,-5.6284860372543335,-0.030158229172229767,1100,0.022265625,0.14197669010609387,0.9873089790344238,-0.0031637835782021284,0.9334367513656616,0.0001,0.0054504396,0.2
7.85977840423584,2000.0,112,615,229376,372,-5.623356872797013,-0.020441915839910507,1110,0.04267578125,0.10966333253309131,0.987154483795166,-0.004234401558642275,0.9180721044540405,0.0001,0.0069609424,0.2
8.006019592285156,2000.0,113,614,231424,376,-5.626138591766358,-0.04778342694044113,1120,0.088525390625,0.04914790350012481,0.9886981248855591,-0.007956832306808792,0.9032495021820068,0.0001,0.006459751,0.2
8.024648666381836,2000.0,114,615,233472,379,-5.633307749032975,-0.04373112693428993,1130,0.064794921875,0.05067154346033931,0.9905151128768921,-0.006822637945879251,0.8968320488929749,0.0001,0.0060383775,0.2
8.087088584899902,2000.0,115,615,235520,382,-5.639143633842468,-0.03484448790550232,1140,0.021142578125,0.09623871822841465,0.991215705871582,-0.002426717558410019,0.8971342444419861,0.0001,0.003518702,0.2
8.252888679504395,2000.0,116,615,237568,386,-5.642062431573867,-0.036831870675086975,1150,0.059033203125,0.11036338293924927,0.9922120571136475,-0.006557213721680455,0.812483012676239,0.0001,0.006875988,0.2
8.248568534851074,2000.0,117,615,239616,389,-5.64499084353447,-0.04322539642453194,1160,0.03291015625,0.038315099151805046,0.9926178455352783,-0.004402081295847893,0.9595249891281128,0.0001,0.004922079,0.2
8.2610502243042,2000.0,118,615,241664,392,-5.649260938167572,-0.05610259622335434,1170,0.097802734375,0.03425152814015746,0.9944732189178467,-0.009556762059219182,0.9131938815116882,0.0001,0.007925856,0.2
8.538786888122559,2000.0,119,615,243712,395,-5.654411447048187,-0.009344533085823059,1180,0.054541015625,0.11986946854740381,0.9950522184371948,-0.00515887942747213,0.8684093952178955,0.0001,0.0051383027,0.2
8.5264892578125,2000.0,120,614,245760,399,-5.653354209661484,-0.02689414843916893,1190,0.038232421875,0.07840558448806405,0.9937117099761963,-0.0035739126964472235,0.8104414939880371,0.0001,0.006265364,0.2
8.521808624267578,2000.0,121,614,247808,403,-5.649361658096313,-0.020961984992027283,1200,0.03662109375,0.1106037526857108,0.9935517311096191,-0.0039054874159774045,0.8024566173553467,0.0001,0.004734532,0.2
8.583349227905273,2000.0,122,614,249856,406,-5.648833632469177,-0.012422561645507812,1210,0.055078125,0.11438802629709244,0.9931920766830444,-0.005116786423604936,0.7987929582595825,0.0001,0.0059043732,0.2
8.728038787841797,2000.0,123,614,251904,409,-5.647872334718704,-0.029856214299798012,1220,0.077490234375,0.05672747604548931,0.9932540655136108,-0.006454848061548546,0.8937166929244995,0.0001,0.0066066384,0.2
8.887052536010742,2000.0,124,613,253952,413,-5.647349613904953,-0.033407047390937805,1230,0.059326171875,0.12328647938556969,0.9932900071144104,-0.005757521024497692,0.841782808303833,0.0001,0.005186639,0.2
8.840262413024902,2000.0,125,613,256000,417,-5.6484017968177795,-0.05155312269926071,1240,0.0734375,0.05365713750943542,0.9936375617980957,-0.0062107451958581805,0.8792360424995422,0.0001,0.0072826985,0.2
9.02341365814209,2000.0,126,613,258048,420,-5.647092658281326,-0.030789893120527267,1250,0.045849609375,0.12919097025878729,0.9917588233947754,-0.004525774490321055,0.8350309133529663,0.0001,0.00519976,0.2
9.009471893310547,2000.0,127,613,260096,424,-5.639998763799667,-0.027705267071723938,1260,0.066650390625,0.06495193680748343,0.9912319779396057,-0.005009693512693048,0.8947167992591858,0.0001,0.00548892,0.2
9.121238708496094,2000.0,128,612,262144,427,-5.6397193431854244,-0.011263720691204071,1270,0.071484375,0.12717922357842326,0.9913969039916992,-0.00611433838494122,0.7955628633499146,0.0001,0.0063178316,0.2
9.132372856140137,2000.0,129,613,264192,430,-5.639335745573044,-0.04377611353993416,1280,0.034765625,0.05455657441634685,0.9906057119369507,-0.003087359300116077,0.9240490198135376,0.0001,0.005362413,0.2
9.297311782836914,2000.0,130,612,266240,434,-5.635973781347275,-0.019979052245616913,1290,0.05478515625,0.058662535762414335,0.9903169870376587,-0.004901400618109619,0.9574413299560547,0.0001,0.007492464,0.2
9.423397064208984,2000.0,131,611,268288,438,-5.636517781019211,-0.03792521357536316,1300,0.02236328125,0.07480936634819954,0.9906647801399231,-0.0030601227714214473,0.7601099014282227,0.0001,0.0044425298,0.2
9.579288482666016,2000.0,132,611,270336,442,-5.636608624458313,-0.04403574764728546,1310,0.029296875,0.07299689175561071,0.9899366497993469,-0.002276933824759908,0.8793953657150269,0.0001,0.006100758,0.2
9.717251777648926,2000.0,133,611,272384,445,-5.632783150672912,-0.041189469397068024,1320,0.077587890625,0.04632414011284709,0.9889481067657471,-0.0066581753024365755,0.9304713010787964,0.0001,0.008332996,0.2
9.776322364807129,2000.0,134,611,274432,449,-5.629926705360413,-0.032641369849443436,1330,0.037744140625,0.0629897533915937,0.9888894557952881,-0.002975403514574282,0.8745858669281006,0.0001,0.004782882,0.2
9.769630432128906,2000.0,135,611,276480,452,-5.62948887348175,-0.050780005753040314,1340,0.0822265625,0.043643289571627976,0.9886585474014282,-0.007036923340638168,0.862167477607727,0.0001,0.007053037,0.2
